Mod:Item:MetaData, Localized Name
srparasites:evolutionlure:9, tile.srparasites.evolutionlure_ten.name
srparasites:tunnel, Tunel
srparasites:gore:0, Restos Assimilados (P)
srparasites:gore:1, Restos Assimilados (G)
srparasites:gore:2, Restos Primitivos (P)
srparasites:gore:3, Restos Primitivos (G)
srparasites:gore:4, Restos Adaptados (P)
srparasites:gore:5, Restos Adaptados (G)
srparasites:gore:6, Restos Puros (P)
srparasites:gore:7, Restos Puros (G)
srparasites:gore:8, Restos Assimilados (M)
srparasites:gore:9, Restos Primitivos (M)
srparasites:gore:10, Restos Adaptados (M)
srparasites:gore:11, Restos Puros (M)
srparasites:canisteractive, Cisto Guloso
srparasites:dispatchern, §cNinho de Despachante
srparasites:infestedore:0, Minério de Carvão Pestilento
srparasites:infestedore:1, Minério de Diamante Pestilento
srparasites:infestedore:2, Minério de Esmeralda Pestilento
srparasites:infestedore:3, Minério de Ouro Pestilento
srparasites:infestedore:4, Minério de Ferro Pestilento
srparasites:infestedore:5, Minério de Lapís Lazuli Pestilento
srparasites:infestedore:6, Minério de Redstone Pestilento
srparasites:infestedore:7, Minério Pestilento
srparasites:ada_summoner_drop, §bNúcleo de Summonador
srparasites:ada_yelloweye_drop, §bOsso de Olh-amarelo
srparasites:ada_manducater_drop, §bEsféra de Moedor
srparasites:ada_reeker_drop, §bPresa de Fétido
srparasites:ada_longarms_drop, §bFragmento de Armadura de Longarms
srparasites:ada_bolster_drop, §bCasca de Bolster
srparasites:ada_arachnida_drop, §bGarra de Aracnídeo
srparasites:ada_devourer_drop, §bTentáculo de Devorador
srparasites:assimilated_flesh, Carne Infectada
srparasites:beckon_drop, §aMembrana de Pilar
srparasites:dispatcher_drop, §cMembrana de Despachante
srparasites:itemtab, §dNULL
srparasites:itemassimilate, Cajado de Assimilação
srparasites:itemevolve, Cajado de Evolução
srparasites:itemdevolve, Cajado de Devolução
srparasites:itemvariant, Cajado de Variação
srparasites:itemthrow, §6Repressor
srparasites:evclock, §cRelógio Sanguínario
srparasites:nodecompass, §cCompasso de Nódulo
srparasites:dried_tendons, §eTendões Secos
srparasites:hardened_bone_handle, §eEmpunhadura de Osso endurecido
srparasites:infectious_blade_fragment, §eLâmina de osso infeccioso
srparasites:living_core, §eNúcleo vivo
srparasites:vile_shell, §eCarapaça Vil
srparasites:bone, §eOsso estranho
srparasites:lurecomponent1, §bViscera de Rompedor
srparasites:lurecomponent2, §bCoração Adoecido
srparasites:lurecomponent3, §bTendões Alterados
srparasites:lurecomponent4, §bPulmão Tóxico
srparasites:lurecomponent5, §bCérebro Nocivo
srparasites:lurecomponent6, §bSegmento Essencial
srparasites:itemmobspawner_dorpa, Invocar Aranha grande assimilada
srparasites:itemmobspawner_infsquid, Invocar Lula assimilada
srparasites:itemmobspawner_infbear, Invocar Urso assimilado
srparasites:itemmobspawner_infhuman, Invocar Humano assimilado
srparasites:itemmobspawner_infhumanhead, Invocar cabeça de Humano assimilado
srparasites:itemmobspawner_infenderman, Invocar Enderman assimilado 
srparasites:itemmobspawner_infendermanhead, Invocar cabeça de Enderman assimilado
srparasites:itemmobspawner_infcow, Invocar Vaca assimilada
srparasites:itemmobspawner_infcowhead, Invocar cabeça de Vaca assimilada
srparasites:itemmobspawner_infsheep, Invocar ovelha assimilada
srparasites:itemmobspawner_infsheephead, Invocar cabeça de ovelha assimilada
srparasites:itemmobspawner_infwolf, Invocar Lobo assimilado
srparasites:itemmobspawner_infwolfhead, Invocar cabeça de Lobo assimilado
srparasites:itemmobspawner_infpig, Invocar Porco assimilado
srparasites:itemmobspawner_infpighead, Invocar cabeça de Porco assimilado
srparasites:itemmobspawner_infvillager, Invocar aldeão assimilado
srparasites:itemmobspawner_infvillagerhead, Invocar cabeça de Aldeão assimilado
srparasites:itemmobspawner_inhoos, Invocar Forma Incompleta pequena
srparasites:itemmobspawner_inhoom, Invocar Forma Incompleta Média
srparasites:itemmobspawner_infhorse, Invocar Cavalo assimilado
srparasites:itemmobspawner_infhorsehead, Invocar cabeça de Cavalo assimilado
srparasites:itemmobspawner_infplayer, Invocar Aventureiro assimilado
srparasites:itemmobspawner_infplayerhead, Invocar cabeça de Aventureiro assimilado
srparasites:itemmobspawner_infdragone, Invocar Dragão do fim assimilado
srparasites:itemmobspawner_infdragonehead, Invocar cabeça de Dragão do fim assimilado
srparasites:itemmobspawner_ferbear, Invocar Urso Ferino
srparasites:itemmobspawner_ferhuman, Invocar Humano Ferino
srparasites:itemmobspawner_fercow, Invocar Vaca Ferina
srparasites:itemmobspawner_ferenderman, Invocar Enderman Ferino
srparasites:itemmobspawner_ferhorse, Invocar Cavalo Ferino
srparasites:itemmobspawner_ferpig, Invocar Porco Ferino
srparasites:itemmobspawner_fersheep, Invocar Ovelha Ferina
srparasites:itemmobspawner_fervillager, Invocar Aldeão Ferino
srparasites:itemmobspawner_ferwolf, Invocar Lobo ferino
srparasites:itemmobspawner_higolem, Invocar Golem Aprisionado
srparasites:itemmobspawner_hiblaze, Invocar Blaze Aprisionado
srparasites:itemmobspawner_hiskeleton, Invocar Esqueleto Aprisionado
srparasites:itemmobspawner_host, Invocar Hospedeiro
srparasites:itemmobspawner_hostii, Invocar Rebanho
srparasites:itemmobspawner_heed, Invocar Atentado
srparasites:itemmobspawner_cruxa, Invocar Cruz
srparasites:itemmobspawner_mes, Invocar Servo
srparasites:itemmobspawner_lesh, Invocar Carne ambulante
srparasites:itemmobspawner_shyco, Invocar Longarms primitivo
srparasites:itemmobspawner_canra, Invocar Summonador Primitivo
srparasites:itemmobspawner_nogla, Invocar Fétido Primitivo
srparasites:itemmobspawner_hull, Invocar Moedor Primitivo
srparasites:itemmobspawner_emana, Invocar Olh-amarelo Primitivo
srparasites:itemmobspawner_bano, Invocar Bolster Primitivo
srparasites:itemmobspawner_wymo, Invocar Tozoon Primitivo 
srparasites:itemmobspawner_iki, Invocar Verme Primitivo
srparasites:itemmobspawner_ranrac, Invocar Aracnídeo Primitivo
srparasites:itemmobspawner_lum, Invocar Devorador Primitivo
srparasites:itemmobspawner_shycoadapted, Invocar Longarms Adaptado
srparasites:itemmobspawner_canraadapted, Invocar Summonador Adaptado
srparasites:itemmobspawner_noglaadapted, Invocar Fétido Adaptado
srparasites:itemmobspawner_hulladapted, Invocar Moedor Adaptado
srparasites:itemmobspawner_emanaadapted, Invocar Olha-marelo Adaptado
srparasites:itemmobspawner_banoadapted, Invocar Bolster Adaptado
srparasites:itemmobspawner_ranracadapted, Invocar Aracnídeo Adaptado
srparasites:itemmobspawner_lodo, Invocar Insetóide
srparasites:itemmobspawner_mudo, Invocar Rompedor
srparasites:itemmobspawner_nuuh, Invocar Deturpador
srparasites:itemmobspawner_ata, Invocar Pulga
srparasites:itemmobspawner_rathol, Invocar Carregador Pesado
srparasites:itemmobspawner_gothol, Invocar Carregador Leve
srparasites:itemmobspawner_buthol, Invocar Carregador Voador
srparasites:itemmobspawner_anged, Invocar Vigilante
srparasites:itemmobspawner_venkrol, Invocar Pilar Estágio I
srparasites:itemmobspawner_venkrolsii, Invocar Pilar Estágio II
srparasites:itemmobspawner_venkrolsiii, Invocar Pilar Estágio III
srparasites:itemmobspawner_venkrolsiv, Invocar Pilar Estágio IV
srparasites:itemmobspawner_tonro, Invocar Kifóse
srparasites:itemmobspawner_unvo, Invocar Sentinela
srparasites:itemmobspawner_nak, Invocar Agarrador
srparasites:itemmobspawner_dod, Invocar Despachante estágio I
srparasites:itemmobspawner_dodsii, Invocar Despachante estágio II
srparasites:itemmobspawner_dodsiii, Invocar Despachante estágio III
srparasites:itemmobspawner_dodsiv, Invocar Despachante estágio IV
srparasites:itemmobspawner_alafha, Invocar Capataz
srparasites:itemmobspawner_ganro, Invocar Guardião
srparasites:itemmobspawner_omboo, Invocar Bombardeiro Leve
srparasites:itemmobspawner_esor, Invocar Devastador
srparasites:itemmobspawner_orch, Invocar Monarca
srparasites:itemmobspawner_flog, Invocar Embuste
srparasites:itemmobspawner_jinjo, Invocar Bombardeiro Pesado
srparasites:itemmobspawner_pheon, Invocar Aterrador
srparasites:itemmobspawner_vesta, Invocar Carregador da Colônia
srparasites:itemmobspawner_lencia, Invocar Espectro
srparasites:itemmobspawner_elvia, Invocar Assombração
srparasites:itemmobspawner_oronco, Invocar Encouraçado Ancião
srparasites:itemmobspawner_terla, Invocar Soberano Ancião
srparasites:itemmobspawner_pod, Invocar Casulo
srparasites:weapon_scythe, §eFoice Viva
srparasites:weapon_scythe_sentient, §6Foice grandiosa Senciente
srparasites:weapon_axe, §eMachado Vivo
srparasites:weapon_axe_sentient, §6Machado Grandioso Senciente
srparasites:weapon_sword, §eEspada Viva
srparasites:weapon_sword_sentient, §6Espada Grandiosa Senciente
srparasites:weapon_cleaver, §eCutelo Vivo
srparasites:weapon_cleaver_sentient, §6Cutelo Grandioso Senciente
srparasites:weapon_bow, §eArco Vivo
srparasites:weapon_bow_sentient, §6Arco Grandioso Senciente
srparasites:weapon_maul, §eLiving Maul 
srparasites:weapon_maul_sentient, §6Sentient Greatmaul
srparasites:weapon_lance, §eLiving Lance
srparasites:weapon_lance_sentient, §6Sentient Greatlance
srparasites:armor_helm, §eElmo Vivo
srparasites:armor_chest, §ePeitoral Vivo
srparasites:armor_pants, §eCalças Vivas
srparasites:armor_boots, §eBotas Vivas
srparasites:armor_helm_sentient, §6Elmo Senciente
srparasites:armor_chest_sentient, §6Peitoral Senciente
srparasites:armor_pants_sentient, §6Calças Sencientes
srparasites:armor_boots_sentient, §6Botas Sencientes
srparasites:parasiterubble_slabhalf:0, Laje de Osso fortificado
thaumicaugmentation:vis_regenerator, Vis Regenerator
thaumicaugmentation:warded_chest, Warded Chest
thaumicaugmentation:temporary_light, Casted Light
thaumicaugmentation:stone:0, Void Stone
thaumicaugmentation:stone:1, Tainted Void Stone
thaumicaugmentation:stone:2, Tainted Void Stone Soil
thaumicaugmentation:stone:3, Ancient Runes
thaumicaugmentation:stone:4, Intricate Glyphed Stone
thaumicaugmentation:stone:5, Ancient Bricks
thaumicaugmentation:stone:6, Crusted Stone
thaumicaugmentation:stone:7, Glowing Crusted Stone
thaumicaugmentation:stone:8, Ancient Pillar
thaumicaugmentation:stone:9, Smooth Ancient Bricks
thaumicaugmentation:stone:10, Ancient Cobblestone
thaumicaugmentation:stone:11, Ancient Lantern
thaumicaugmentation:arcane_trapdoor_wood, Greatwood Arcane Trapdoor
thaumicaugmentation:arcane_trapdoor_metal, Thaumium Arcane Trapdoor
thaumicaugmentation:arcane_trapdoor_silverwood, Silverwood Arcane Trapdoor
thaumicaugmentation:taint_flower, Tainted Flower
thaumicaugmentation:impetus_drainer, Impetus Drainer
thaumicaugmentation:impetus_relay, Impetus Relay
thaumicaugmentation:impetus_diffuser, Impetus Diffuser
thaumicaugmentation:impetus_matrix, Impetus Matrix
thaumicaugmentation:impetus_matrix_base, Impetus Matrix Base
thaumicaugmentation:rift_feeder, Flux Inducer
thaumicaugmentation:rift_mover_input, Metaspatial Accumulator
thaumicaugmentation:rift_mover_output, Metaspatial Extruder
thaumicaugmentation:void_recharge_pedestal, Void Recharge Pedestal
thaumicaugmentation:arcane_terraformer, Arcane Terraformer
thaumicaugmentation:rift_monitor, Extradimensional Monitor
thaumicaugmentation:impetus_generator, Impetus Generator
thaumicaugmentation:stability_field_generator, Stability Field Generator
thaumicaugmentation:impetus_gate, Impetus Gate
thaumicaugmentation:stairs_ancient, Ancient Stone Stairs
thaumicaugmentation:slab:0, Ancient Stone Tile Slab
thaumicaugmentation:stairs_eldritch_tile, Eldritch Stone Stairs
thaumicaugmentation:bars:0, Ancient Bars
thaumicaugmentation:fortified_glass, Fortified Glass
thaumicaugmentation:fortified_glass_pane, Fortified Glass Pane
thaumicaugmentation:starfield_glass:0, Starfield Glass (Rift)
thaumicaugmentation:starfield_glass:1, Starfield Glass (Dimensional Fracture)
thaumicaugmentation:starfield_glass:2, Starfield Glass (Magic Mirror)
thaumicaugmentation:capstone:0, Eldritch Capstone
thaumicaugmentation:capstone:1, Ancient Capstone
thaumicaugmentation:capstone:2, Eldritch Altar
thaumicaugmentation:capstone:3, Ancient Altar
thaumicaugmentation:strange_crystal, Strange Crystal
thaumicaugmentation:crab_vent, Crusted Opening
thaumicaugmentation:eldritch_lock:0, Eldritch Lock
thaumicaugmentation:eldritch_lock:1, Eldritch Lock
thaumicaugmentation:eldritch_lock:2, Eldritch Lock
thaumicaugmentation:eldritch_lock:3, Eldritch Lock
thaumicaugmentation:eldritch_lock_impetus, Eldritch Lock
thaumicaugmentation:button_greatwood, Greatwood Button
thaumicaugmentation:button_silverwood, Silverwood Button
thaumicaugmentation:button_arcane_stone, Arcane Stone Button
thaumicaugmentation:warded_button_greatwood, Greatwood Arcane Button
thaumicaugmentation:warded_button_silverwood, Silverwood Arcane Button
thaumicaugmentation:warded_button_arcane_stone, Arcane Stone Arcane Button
thaumicaugmentation:pressure_plate_greatwood, Greatwood Pressure Plate
thaumicaugmentation:pressure_plate_silverwood, Silverwood Pressure Plate
thaumicaugmentation:pressure_plate_arcane_stone, Arcane Stone Pressure Plate
thaumicaugmentation:warded_pressure_plate_greatwood, Greatwood Arcane Pressure Plate
thaumicaugmentation:warded_pressure_plate_silverwood, Silverwood Arcane Pressure Plate
thaumicaugmentation:warded_pressure_plate_arcane_stone, Arcane Stone Arcane Pressure Plate
thaumicaugmentation:urn:0, Common Urn
thaumicaugmentation:urn:1, Uncommon Urn
thaumicaugmentation:urn:2, Rare Urn
thaumicaugmentation:item_grate, Item Grate
thaumicaugmentation:glass_tube, Glass Essentia Tube
thaumicaugmentation:impetus_creative:0, Creative Impetus Source
thaumicaugmentation:impetus_creative:1, Creative Impetus Sink
thaumicaugmentation:gauntlet:0, Thaumium Caster's Gauntlet
thaumicaugmentation:gauntlet:1, Voidseer Caster's Gauntlet
thaumicaugmentation:material:0, Vis Regeneration Lattice
thaumicaugmentation:material:1, Warding Sigil
thaumicaugmentation:material:2, Amalgamated Gear
thaumicaugmentation:material:3, Impetus Cell
thaumicaugmentation:material:4, Harness Base
thaumicaugmentation:material:5, Impetus Jewel
thaumicaugmentation:seal_copier, Seal Copier
thaumicaugmentation:arcane_door:0, Greatwood Arcane Door
thaumicaugmentation:arcane_door:1, Thaumium Arcane Door
thaumicaugmentation:arcane_door:2, Silverwood Arcane Door
thaumicaugmentation:key:0, Iron Key
thaumicaugmentation:key:1, Brass key
thaumicaugmentation:key:2, Thaumium Key
thaumicaugmentation:void_boots, Void Thaumaturge Boots
thaumicaugmentation:rift_seed:0, Flux Rift Seed
thaumicaugmentation:rift_seed:0, Flux Rift Seed
thaumicaugmentation:rift_seed:1, Flux Seed
thaumicaugmentation:rift_seed:1, Flux Seed
thaumicaugmentation:augment_caster_rift_energy_storage, Impetus Conductor
thaumicaugmentation:fracture_locator:0, Fracture Locator
thaumicaugmentation:augment_builder_power:0, Modifier: Experience
thaumicaugmentation:augment_builder_power:0, Modifier: Elemental
thaumicaugmentation:augment_builder_power:0, Modifier: Overworld
thaumicaugmentation:augment_builder_power:0, Modifier: Nether
thaumicaugmentation:augment_builder_power:0, Modifier: The End
thaumicaugmentation:augment_builder_power:0, Modifier: Emptiness
thaumicaugmentation:augment_builder_power:0, Modifier: Frenzy
thaumicaugmentation:augment_builder_effect:0, Effect Crystal: Focus Power
thaumicaugmentation:augment_builder_effect:0, Effect Crystal: Cast Speed
thaumicaugmentation:augment_builder_effect:0, Effect Crystal: Vis Discount
thaumicaugmentation:morphic_tool, Morphic Tool
thaumicaugmentation:primal_cutter:0, Primal Cutter
thaumicaugmentation:primal_cutter:0, Primal Cutter
thaumicaugmentation:rift_jar:0, Reinforced Jar
thaumicaugmentation:rift_jar:0, Rift in a Jar
thaumicaugmentation:impetus_mirror:0, Impetus Mirror
thaumicaugmentation:impetus_linker:0, Impetus Resonator
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
thaumicaugmentation:biome_selector:0, Biome Focus
